listing_id,name,city,latitude,longitude,price,room_type,accommodates
2577,Loft for 4 by Canal Saint Martin,Paris,48.86993,2.36251,125,Entire place,4
2595,Skylit Midtown Castle,New York,40.75362,-73.98377,100,Entire place,2
2737,"Elif's room in cozy, clean flat.",Rome,41.87218,12.48355,21,Private room,1
2903,Stay a night in Calisto6 B&B Rome,Rome,41.88826,12.47002,37,Private room,4
3079,Cozy apartment  (2-4)with Colisseum  view,Rome,41.89503,12.49163,105,Entire place,4
3109,zen and calm,Paris,48.83349,2.31852,60,Entire place,2
3191,Malleson Garden Cottage,Cape Town,-33.94739,18.476,497,Entire place,2
3831,"Whole flr w/private bdrm, bath & kitchen(pls read)",New York,40.68514,-73.95976,73,Entire place,3
5121,BlissArtsSpace!,New York,40.68688,-73.95596,60,Private room,2
5178,Large Furnished Room Near B'wayã€€,New York,40.76468,-73.98315,79,Private room,2
5203,Cozy Clean Guest Room - Family Apt,New York,40.80178,-73.96723,75,Private room,1
5396,Explore the heart of old Paris,Paris,48.85207,2.35871,81,Entire place,2
5803,"Lovely Room 1, Garden, Best Area, Legal rental",New York,40.66829,-73.98779,83,Private room,2
6848,Only 2 stops to Manhattan studio,New York,40.70837,-73.95352,109,Entire place,3
6872,Uptown Sanctuary w/ Private Bath (Month to Month),New York,40.80139,-73.94244,65,Private room,1
6990,UES Beautiful Blue Room,New York,40.78962,-73.94802,62,Private room,1
7097,Perfect for Your Parents:  Privacy + Garden,New York,40.69121,-73.97277,199,Entire place,4
7397,MARAIS - 2ROOMS APT - 2/4 PEOPLE,Paris,48.85758,2.35275,80,Entire place,4
7750,2 Furnished bedrooms next to Central Park,New York,40.79685,-73.94872,96,Private room,1
7801,Sweet and Spacious Brooklyn Loft,New York,40.71842,-73.95718,299,Entire place,4
7964,Large & sunny flat with balcony !,Paris,48.87417,2.34245,130,Entire place,2
8490,"Maison des Sirenes1,bohemian, luminous apartment",New York,40.68371,-73.94028,120,Entire place,5
9357,Midtown Pied-a-terre,New York,40.76715,-73.98533,150,Entire place,2
9359,"Cozy, Central Paris: WALK or VELIB EVERYWHERE !",Paris,48.85899,2.34735,75,Entire place,2
9657,Modern 1 BR / NYC / East Village,New York,40.7292,-73.98542,150,Entire place,3
9704,Spacious 1 bedroom in luxe building,New York,40.81305,-73.95466,55,Private room,2
9952,Paris petit coin douillet,Paris,48.86227,2.37134,75,Entire place,2
10452,Large B&B Style rooms,New York,40.6831,-73.95473,70,Private room,3
10586,Montmartre Studio 7,Paris,48.88902,2.34656,80,Entire place,4
10588,Montmartre Studio 10,Paris,48.88918,2.3449,75,Entire place,3
10710,"Calm  place in a ""bourgeois"" area !",Paris,48.879,2.31608,90,Entire place,4
10962,"Lovely Room 2; Garden; Best area, Legal",New York,40.66869,-73.9878,83,Private room,2
11156,An Oasis in the City,Sydney,-33.86934,151.22688,65,Private room,1
11170,QUARTIER LATIN APART,Paris,48.8467,2.35095,75,Entire place,2
11213,DOWNTOWN PARIS,Paris,48.8711,2.37424,170,Private room,6
11265,Elegant appartment in Montmartre,Paris,48.88434,2.34005,100,Entire place,2
11798,Loft very charming in Paris,Paris,48.82405,2.36828,110,Entire place,3
11834,"Roma ""Charming Boschetto House""",Rome,41.89574,12.49058,90,Entire place,2
11848,Swishy Cosy Paris Pad,Paris,48.86578,2.37705,50,Entire place,3
11943,Country space in the city,New York,40.63702,-73.96327,150,Private room,1
12192,ENJOY Downtown NYC!,New York,40.7229,-73.98199,40,Private room,2
12268,Faubourg Saint Antoine-chambrecalme,Paris,48.8509,2.38695,60,Private room,2
12343,BEST BET IN HARLEM,New York,40.81175,-73.94478,150,Entire place,3
12351,Sydney City & Harbour at the door,Sydney,-33.86515,151.1919,14315,Private room,2
12398,Casa Donatello - Home far from Home,Rome,41.92584,12.46809,73,Entire place,5
12452,Cozy apartment near Bastille,Paris,48.8596,2.3783,139,Entire place,4
12937,"1 Stop fr. Manhattan! Private Suite,Landmark Block",New York,40.74771,-73.9474,130,Private room,4
12940,Charming Brownstone 3 - Near PRATT,New York,40.68111,-73.95591,99,Entire place,2
13121,(E) RIGHT ON BUDGET,New York,40.67144,-73.76501,75,Private room,4
13394,Fort Greene brownstone,New York,40.69142,-73.97376,80,Private room,2
13808,Blue Room for 2 in Brownstone for $1350 monthly,New York,40.68064,-73.94039,81,Private room,2
14181,Beautiful apt close to the Vatican,Rome,41.91485,12.45321,187,Private room,1
14250,Manly Harbour House,Sydney,-33.80093,151.26172,470,Entire place,6
14264,Charming sunny 2BR in Montmartre !,Paris,48.88315,2.34158,90,Entire place,2
14290,* ORIGINAL BROOKLYN LOFT *,New York,40.7042,-73.9356,157,Entire place,2
14314,Greenpoint Place...Has It All!,New York,40.73506,-73.95392,99,Entire place,2
14322,Beautiful Apartment in Manhattan!!!,New York,40.73961,-73.98074,200,Entire place,1
14757,Lovely Studio Montmartre,Paris,48.89052,2.34453,75,Entire place,2
14941,Montmartre warm duplex and private yard,Paris,48.88365,2.33477,54,Entire place,4
15007,Blaauwberg House,Cape Town,-33.80001,18.46063,2408,Entire place,6
15068,Grande Bay,Cape Town,-33.78799,18.46082,2800,Entire place,6
15077,Top relaxed beach living in style,Cape Town,-33.85812,18.49043,1944,Private room,2
15180,The Melkbaai - Beachfront,Cape Town,-34.11124,18.82349,580,Entire place,2
15199,Self catering apartment,Cape Town,-33.91044,18.41239,2500,Entire place,2
15253,Unique Designer Rooftop Apartment in City Location,Sydney,-33.87964,151.2168,79,Private room,2
15285,Waterford-Guinea Fowl Self Catering,Cape Town,-34.03863,18.43128,1200,Entire place,4
15331,Mountview Accommodation,Cape Town,-33.97069,18.49697,596,Entire place,3
15348,MARSHROSE  LUXURY SELF CATER ACCOMMODATION,Cape Town,-33.86903,18.62519,573,Private room,2
15354,"Aurora Self Catering Units, Durbanville, Cape Town",Cape Town,-33.82924,18.63144,650,Entire place,3
15383,Beautiful apt in Montmartre w/ great terrace,Paris,48.88607,2.34504,99,Entire place,3
15385,"Very, very cozy place",New York,40.71185,-73.96204,80,Private room,1
15396,Sunny & Spacious Chelsea Apartment,New York,40.74623,-73.9953,375,Entire place,4
15409,VATICAN SAN PIETRO 5min From Vatican,Rome,41.89538,12.45022,100,Entire place,10
15480,In hip designer district of Cape T.,Cape Town,-33.92876,18.42247,550,Entire place,2
15704,Hollywood Mansion & Spa Camps Bay with Butler,Cape Town,-33.96462,18.37595,17900,Entire place,12
15711,2 bedroom Upper East Side,New York,40.77065,-73.95269,206,Entire place,6
16259,Chambery - luxury self catering,Cape Town,-33.99463,18.46505,871,Entire place,2
16276,B&B Calisto6 great location in Rome,Rome,41.88919,12.47107,37,Private room,3
16326,Comfortable 4-bedroom apt in family house.,New York,40.67811,-73.96428,200,Entire place,8
16338,Double Room w Private Deck Clinton Hill Best Area,New York,40.68985,-73.96948,45,Private room,2
16455,"Spacious, Light-Filled Apartment",Paris,48.83616,2.36323,70,Entire place,5
16580,"Sunny, Modern room in East Village!",New York,40.72649,-73.97904,53,Private room,2
16595,BRIDGE HAVEN~Full Floor Loft~Six Windows~Queen Bed,New York,40.70933,-73.96792,250,Entire place,2
16626,Luxury in St Michel,Paris,48.85324,2.34171,66,Private room,4
16821,Large Room in Amazing East Village Apt,New York,40.72298,-73.98474,74,Private room,1
16974,SpaHa Loft: Enormous and Bright,New York,40.80164,-73.93922,200,Entire place,8
17037,Lovely EV Artist's Home,New York,40.72162,-73.98008,250,Entire place,2
17270,VILLA CARRARA W SELF-CATERING-VIEWS renovated May,Cape Town,-33.91073,18.40866,1357,Entire place,4
17287,Your Loft / One of a kind / Paris,Paris,48.89566,2.38307,63,Entire place,5
17316,BEAUTIFUL APT IN PARIS CANAL ST MAR,Paris,48.87342,2.36239,150,Entire place,2
17604,2bdr Apartment 150mOstia Rome Beach,Rome,41.73469,12.2712,75,Entire place,4
17693,"HARLEM, NYC,STILL WELCOMES YOU!! xx",New York,40.8306,-73.94042,65,Private room,2
17747,BLUE TRIM GUEST HOUSE,New York,40.68346,-73.96374,95,Private room,2
17878,"Very Nice 2Br in Copacabana w. balcony, fast WiFi",Rio de Janeiro,-22.96592,-43.17896,221,Entire place,5
17918,Big Flat in Paris with a retro feel,Paris,48.88282,2.33272,110,Entire place,3
17919,A Room in Paris 9e Pigalle,Paris,48.88327,2.33292,65,Private room,1
17994,Center of paris: Louvre,Paris,48.86185,2.3434,250,Entire place,2
18127,Charming East Village One Bedroom Flat,New York,40.72828,-73.98801,176,Entire place,2
18195,King of Queens w/ Private Bathroom,New York,40.7459,-73.90764,70,Private room,2
18198,Little King of Queens,New York,40.75038,-73.90334,55,Private room,1
18499,Rooms in Halaal Villa Cape Town De Tijger,Cape Town,-33.88856,18.59054,863,Private room,6
18728,Beautiful Meatpacking District Loft,New York,40.74246,-74.00196,99,Private room,3
18764,Cozy 2 BR in Williamsburg,New York,40.71154,-73.96112,145,Private room,4
18961,Cozy Studio in Great Location!,New York,40.73808,-73.98001,95,Private room,2
19150,LOVELY  APARTMENT NEAR MONTMARTRE,Paris,48.88565,2.35906,80,Entire place,3
19159,Spacious luminous apt Upper West NYC,New York,40.82915,-73.95136,110,Entire place,3
19271,Largo House self catering suite,Cape Town,-33.97905,18.45676,475,Entire place,2
19282,"Sunny, Spacious Top Floor Haven",New York,40.65401,-73.96323,110,Private room,4
19306,PARIS ROMANTIC MAISONETTE,Paris,48.83811,2.3541,92,Entire place,4
19398,Apartments on the Beach,Cape Town,-33.73046,18.43966,5288,Entire place,5
19561,Apartment in Durbanville,Cape Town,-33.84192,18.67661,2926,Private room,4
19658,Private Room,Cape Town,-33.87058,18.53464,1454,Private room,2
19811,MARINA VIEWS,Cape Town,-34.08428,18.47585,4509,Entire place,8
19812,2 bedroom Williamsburg Apt - Bedford L stop,New York,40.71833,-73.95748,105,Entire place,2
20125,Double Bedr0om to Rent,Cape Town,-34.02811,18.48246,1381,Private room,2
20176,Dominic : Charming 1BR 39mÂ² Parisian apt in the 7th arr,Paris,48.85705,2.32525,134,Entire place,4
20263,Villa Honeywood Five Star Self Catering Villa,Cape Town,-34.13572,18.42007,5500,Entire place,6
20327,"Annie, Private Room 4 2",Cape Town,-33.88183,18.67086,1469,Private room,2
20403,Light and Bright Somerset,Cape Town,-34.10303,18.87076,8000,Entire place,8
20534,Trastevere - Cedro 1 Terrace Apartment (1 Bedroom),Rome,41.88992,12.46823,74,Entire place,3
20587,Trastevere - Cedro 4 Terrace Apartment (2 Bedroom),Rome,41.88992,12.46823,100,Entire place,5
20606,"Your own home in St. Peter, Rome",Rome,41.89689,12.45695,118,Entire place,7
20611,Cozy Bedroom in Williamsburg 3 BR,New York,40.71156,-73.96218,85,Private room,2
20670,ROOM TO LET,Cape Town,-34.09117,18.48396,1097,Private room,1
20699,Vintage Suite w/ Private Bath & AC,Rome,41.89291,12.50531,50,Private room,2
20717,Room in Brownstone B/Q feet away,New York,40.67832,-73.97243,50,Private room,2
20724,Sunny room+Pvte office in huge loft,New York,40.69898,-73.94025,50,Private room,2
20755,"Large Parlor Room, Landmark Home 1 block to PRATT",New York,40.68634,-73.966,98,Private room,3
20815,The Bosphorus from The Comfy Hill,Istanbul,41.06984,29.04545,889,Entire place,3
20823,TWO FLOORS apartment in Paris 5eme,Paris,48.83839,2.35371,98,Entire place,5
20913,Charming 1 bed GR8 WBurg LOCATION!,New York,40.70984,-73.95775,80,Entire place,2
21004,LUXURIOUS PENTHOUSE+ 80 SQM TERRACE,Paris,48.84,2.40067,200,Entire place,5
21097,Rooms in Family Home.,Cape Town,-33.87914,18.58121,735,Shared room,1
21167,A peaceful and very well located bedroom,Paris,48.89433,2.33693,47,Private room,2
21193,BLUE DOUBLE ROOM WITH TERRACE,Rome,41.91029,12.44703,50,Private room,2
21194,LOVELY STUDIO IN QUARTIER LATIN,Paris,48.83835,2.35398,80,Entire place,3
21249,"B&B 830, 10 min. from everything! - ROME",Rome,41.86272,12.54795,45,Private room,3
21264,"Paris holidays, with family or friends",Paris,48.8514,2.39189,80,Entire place,5
21282,Amazing aptmnt near Montmartre,Paris,48.88691,2.35483,65,Entire place,4
21419,charming heart of paris,Paris,48.86631,2.35033,65,Entire place,2
21456,Light-filled classic Central Park,New York,40.79764,-73.96177,85,Entire place,2
21644,"Upper Manhattan, New York",New York,40.82803,-73.94731,99,Private room,1
21794,COZY QUIET monthly room 4 DOOGLERS!,New York,40.74008,-74.00271,85,Private room,2
21860,Cute Nest (2p long term) Heart Paris/Louvre/Marais,Paris,48.86524,2.34807,64,Entire place,2
22158,Artist Loft with rooftop in the city center!,Paris,48.87039,2.32273,110,Private room,2
22335,4  Apartments in Navona square (unit 1),Rome,41.90028,12.46706,24,Entire place,6
22573,Splendido loft con pezzi di design nel cuore del Pigneto,Rome,41.89078,12.52634,70,Entire place,4
22930,Trastevere - Cedro 3 Terrace Apartment (1 Bedroom),Rome,41.88992,12.46823,70,Entire place,2
22979,Staying in the Heart of Paris!,Paris,48.85424,2.34975,70,Private room,2
22994,Heritage Home in Cape Town suburbs,Cape Town,-33.95733,18.4881,1024,Entire place,6
23135,House On Henry (3rd FLR Suite),New York,40.67967,-74.00154,125,Entire place,3
23175,Avocet Cape Town Villa - Rooms/B&B,Cape Town,-33.83305,18.49519,569,Private room,7
23441,Charming at Montmartre & rue Lepic- mobility lease,Paris,48.88451,2.33439,70,Entire place,2
23545,Upper Upper West Side Townhouse 2bd/2ba,New York,40.82748,-73.95069,200,Entire place,6
23686,2000 SF 3br 2ba West Village outdoor living house,New York,40.73096,-74.00319,459,Entire place,5
23742,2 bedrooms apartment in a quiet green neighborhood,Paris,48.86842,2.40702,120,Entire place,5
24260,Lovely place near Champs Elysees,Paris,48.87952,2.30543,76,Entire place,2
24285,Beautiful Duplex Apartment,New York,40.66941,-73.98109,180,Entire place,9
24480,Nice and cozy near Ipanema Beach,Rio de Janeiro,-22.9857,-43.20193,307,Entire place,2
24670,The Original Majestic Apartment - Kalk Bay,Cape Town,-34.12549,18.44792,2000,Entire place,4
25026,Beautiful Modern Decorated Studio in Copa,Rio de Janeiro,-22.97712,-43.19045,160,Entire place,2
25235,Large 2 Bedroom Great for Groups!,New York,40.68373,-73.92377,110,Entire place,6
25406,"Modern Brooklyn Apt., August sublet",New York,40.71459,-73.94844,83,Entire place,4
25696,"1,800 sq foot in luxury building",New York,40.8104,-73.94309,100,Private room,2
25875,Your holiday next to St. Peter,Rome,41.89689,12.45695,645,Entire place,7
26012,Sunny 2-story Brooklyn townhouse w deck and garden,New York,40.68157,-73.98989,200,Entire place,6
26277,Charming 1 bd - heart of Paris,Paris,48.86267,2.34174,100,Entire place,4
26362,"Times Square, Safe, Clean and Cozy!",New York,40.75527,-73.99291,64,Private room,1
26520,"Cozy Room #3, Landmark Home 1 Block to PRATT",New York,40.68698,-73.96572,98,Private room,3
26562,The Eiffel Tower as your neighbour,Paris,48.85339,2.29097,120,Entire place,3
26567,Cosy Temp Apt for summer + with View,Paris,48.89713,2.32254,49,Entire place,2
26785,Park Slope Green Guest House,New York,40.66853,-73.98912,90,Entire place,3
26827,UN LOFT A PARIS BELLEVILLE,Paris,48.87426,2.38511,97,Entire place,2
26828,world cup accomodation,Cape Town,-33.93596,18.46945,6612,Entire place,3
26957,Calisto6 B&B in the heart of Rome,Rome,41.88788,12.47151,37,Private room,2
26969,2 story family home in Williamsburg,New York,40.71942,-73.95748,200,Entire place,6
27006,Comfortable UWS 2-BD Family-Friendly Brownstone,New York,40.77823,-73.97637,225,Entire place,4
27008,Cosy room in a loft - PÃ¨re Lachaise,Paris,48.8631,2.39527,50,Private room,2
27271,Lovely apartment in perfect location,Istanbul,41.03254,28.98153,269,Entire place,2
27288,"Beautiful, huge, very Parisian",Paris,48.88562,2.37157,125,Entire place,4
27644,Sugar Hill Rest Stop,New York,40.82754,-73.94919,170,Entire place,6
27759,apartment next to Central park,New York,40.77842,-73.97556,170,Entire place,2
27816,*Rome CAMPO de FIORI Lovely Romantic Studio*,Rome,41.89603,12.47174,55,Entire place,2
27883,East Village Sanctuary,New York,40.72245,-73.98527,100,Entire place,3
27934,Nice room with superb city view,Bangkok,13.76,100.54269,1649,Entire place,3
27942,Town House (1) bedroom available,Bangkok,13.73463,100.4754,901,Private room,1
27979,"Easy going landlord,easy place",Bangkok,13.66746,100.6154,1141,Private room,2
28318,Cosy home overlooking Bosphorus,Istanbul,41.09048,29.05559,928,Entire place,2
28354,Place near Metro and Shopping Mall ( Monthly only),Bangkok,13.8097,100.56527,1049,Entire place,2
28702,Waterford-Paddaplek Self Catering,Cape Town,-34.03765,18.43083,800,Hotel room,2
28707,Waterford-Sunbird  B&B Suite,Cape Town,-34.03644,18.431,800,Entire place,2
28745,modern-style apartment in Bangkok,Bangkok,13.75379,100.62422,800,Private room,2
28907,Garden studio in the Upper East Sid,New York,40.778,-73.94822,150,Entire place,4
28929,"Luminous Trastevere Apartment, WiFi, Balcony, Lift",Rome,41.88331,12.46576,139,Entire place,7
29013,B & B Room 1,New York,40.68332,-73.9547,70,Private room,2
29108,At home 650sqftVILLAGE PÃˆRE LACHAISE,Paris,48.85694,2.40279,75,Entire place,4
29124,Montmartre Village:fantastic views!,Paris,48.88472,2.33972,51,Entire place,4
29241,"â†ª Istanbul, Your second house",Istanbul,41.04844,28.95254,371,Private room,3
29606,"PROSECCO in the GARDEN, steps to VATICAN+COLOSSEUM",Rome,41.87855,12.45142,50,Entire place,7
29628,Sunny Room in New Condo,New York,40.68414,-73.96351,89,Private room,2
29683,Stylish Apartment with office space Near SoHo!,New York,40.72392,-73.99143,125,Entire place,3
29902,Villa Lauretana for families/friend,Rome,41.78628,12.53519,90,Entire place,7
30031,NYC artistsâ€™ loft with roof deck,New York,40.73494,-73.9503,49,Private room,2
30697,nice home in popular area,Istanbul,41.0335,28.97626,896,Private room,2
31058,WellnessInnRome Shortlet 2 people,Rome,41.90706,12.50129,69,Private room,2
31102,Rome cheap small cozy confy room,Rome,41.87675,12.54166,14,Private room,1
31130,Most Central Location!,New York,40.76921,-73.98328,99,Private room,2
31359,"Halaal Guesthouse Parow North, WiFi, pet friendly",Cape Town,-33.84955,18.66676,541,Private room,3
31430,IRIS - 12 MIN TO COLOSSEO BY METRO,Rome,41.93152,12.51622,40,Private room,2
31435,Stylish Flat + Sunny Balcony Paris,Paris,48.89119,2.35516,70,Entire place,2
31464,Warm Apartment with a Hi-Fi Stereo and Quaint Balcony,Rome,41.9149,12.54632,49,Private room,2
31555,Luminous Beautiful West Village Studio,New York,40.73442,-74.00303,150,Entire place,2
31652,Magnifique studio parisien,Paris,48.83699,2.3207,70,Entire place,1
31893,Nice appartment in Place d'Italie,Paris,48.82927,2.35672,85,Entire place,4
31902,Sanctuary in East Flatbush,New York,40.63188,-73.93248,80,Private room,2
31994,Room with En Suite Bathroom & Deck,New York,40.68818,-73.96383,85,Private room,2
32023,Flat Macdonough,New York,40.68296,-73.93662,125,Entire place,4
32037,Huge Private  Floor at The Waverly,New York,40.68513,-73.96648,139,Private room,3
32082,BEAUTIFUL APARTMENT PARIS BASTILLE,Paris,48.85069,2.37311,170,Entire place,2
32329,Fully Furnished Beautiful 1 Bedroom,New York,40.72895,-73.98377,160,Entire place,1
32965,FLAT MACDONOUGH GARDEN,New York,40.68281,-73.93524,115,Entire place,6
33004,flat to rent during the summer,Paris,48.87842,2.35029,114,Entire place,2
33009,Retreat in Williamsburg,New York,40.71492,-73.95935,195,Entire place,2
33014,NYC Zen,New York,40.72354,-73.98295,125,Entire place,3
33114,"1-Bedroom: Paris 5th, Latin Quarter",Paris,48.83977,2.35682,88,Entire place,2
33156,"Sunny, Clean Zen Home w pr.Bath",New York,40.78849,-73.96883,150,Entire place,2
33210,PERFECT LOCATION! GREAT RATES! BEST,Paris,48.85486,2.32885,129,Entire place,2
33341,Home near the Eiffel Tower,Paris,48.83887,2.29526,80,Entire place,2
33368,Deluxe double bedroom @ Nisantasi,Istanbul,41.05382,28.99739,475,Private room,2
33814,"2/3 rooms70m2 PARIS quiet, bright, 2 big balconies",Paris,48.82481,2.32332,150,Entire place,4
33993,Gardened Terrace Flat in Montmartre,Paris,48.89074,2.33346,193,Entire place,2
34453,Bienvenue Ã  Opera Bastille,Paris,48.85043,2.37111,60,Private room,3
34760,Sunny Room in Old Historical Brooklyn Townhouse,New York,40.69101,-73.97312,74,Private room,2
34925,A room in galata beyoglu,Istanbul,41.02704,28.97588,511,Private room,1
35065,Lovely Loft Saint-Germain des Pres,Paris,48.85284,2.32517,103,Entire place,2
35580,Sea View terrace  House,Istanbul,41.03658,28.97213,269,Entire place,2
35636,Cosy flat close to Ipanema beach,Rio de Janeiro,-22.98816,-43.19359,273,Entire place,2
35656,Nice townhouse,Bangkok,13.82622,100.6694,4496,Private room,2
35697,Very nice flat batignolles district,Paris,48.88743,2.31811,115,Entire place,4
35764,COPACABANA SEA BREEZE  -  RIO - 20 X Superhost,Rio de Janeiro,-22.98127,-43.19046,135,Entire place,2
35780,Spacious one bedroom at The Kris Condo Bldg. 3,Bangkok,13.78827,100.57064,800,Private room,2
35797,Villa Dante,Mexico City,19.38399,-99.27335,4088,Entire place,2
35807,The escape Condo,Bangkok,13.67388,100.60905,1649,Private room,2
35875,Asoke Place Condo,Bangkok,13.74296,100.58621,2998,Private room,3
35938,Cosy Room in Istanbul Center,Istanbul,41.04913,28.99666,557,Private room,2
36223,da nonna maria b&b near center,Rome,41.90896,12.51953,39,Private room,4
36267,Titon FaubourgSaint-AntoineBastille,Paris,48.85145,2.38703,110,Entire place,5
36347,"Cosy, Downtown Loft with Mountain Views over Rooftop Deck",Cape Town,-33.92456,18.42238,614,Entire place,2
36442,Great location. Spacious 2BR near PROSPECT PARK,New York,40.67447,-73.96619,121,Entire place,4
36458,Malls*BTS:E10>350m*WiFi*Clean*Flexible*Foods*Safe,Bangkok,13.69952,100.60195,518,Entire place,3
36483,"Stylish Studio With Kitchenette,Pool,Parking &Wifi",Cape Town,-33.8212,18.48323,550,Private room,2
36485,Stunning Studio Close To The Beach Cape Town,Cape Town,-33.81849,18.48452,550,Private room,2
36490,Low budget in a residential area,Paris,48.83731,2.40396,32,Private room,2
36499,Lovely Garden Cottage Close To The Beach Cape Town,Cape Town,-33.81933,18.48403,550,Entire place,2
36586,Charming sunny 1BR Buttes Chaumont,Paris,48.88047,2.39408,53,Entire place,1
36647,Private Bdrm/Bathrm. New! Elevator!,New York,40.79295,-73.93997,59,Private room,2
36703,"Sunny, clean 1 bdrm in W. Village",New York,40.73226,-74.00401,200,Entire place,2
36868,Great family size apt near park !,Paris,48.88257,2.38782,1800,Entire place,4
37054,Anna Home at Roman Forum,Rome,41.89484,12.48758,72,Entire place,2
37305,Casa Pariolina - Suite The Romantic,Rome,41.92293,12.48844,88,Private room,2
37307,Casa Pariolina-Suite Villa Borghese,Rome,41.923,12.48781,88,Entire place,3
38650,Bastille/10m2 Ã  la Roquette,Paris,48.85371,2.37672,45,Entire place,2
38663,Luxury Brownstone in Boerum Hill,New York,40.68559,-73.98094,650,Entire place,13
38871,"Special promotion for ""Stylish and convenient""",Paris,48.83344,2.34601,80,Entire place,4
39267,CENTRAL PARK LOFT all for YOU,New York,40.77456,-73.95323,99,Entire place,4
39282,â€œWork-from-homeâ€ from OUR home.,New York,40.71088,-73.95055,50,Private room,2
39572,1 br in a 2 br apt (Midtown West),New York,40.76233,-73.98854,139,Private room,2
39586,Big room w/private bathroom and great Hudson view,New York,40.77953,-73.98829,92,Private room,2
39593,A room of own with a Manhattan view,New York,40.74559,-73.92313,73,Private room,1
39651,Charming Studio close to Bastille,Paris,48.8493,2.39022,59,Entire place,2
39666,Paris 5 Star Luxury Ile Saint-Louis #7510404177410,Paris,48.85172,2.35504,659,Entire place,2
39704,"Private, Large & Sunny 1BR w/W&D",New York,40.68306,-73.94659,135,Entire place,4
39948,COSY INDEPENDENT ROOM IN CENTRAL PARIS,Paris,48.87064,2.3451,85,Entire place,2
40143,Stylish & Design 1BR flat- Voltaire Bastille,Paris,48.85672,2.37771,139,Entire place,4
40174,"Great, central Paris rental!",Paris,48.85362,2.36336,87,Entire place,2
40775,Great Flat to Rent in Paris Center,Paris,48.86375,2.37586,85,Entire place,5
40899,Lovely flat Canal Saint Martin,Paris,48.87549,2.37224,34,Entire place,2
40911,The White & Cosy Flat,Paris,48.88787,2.31093,105,Entire place,4
41077,Bed&Breakfast The Welcoming Dragon,Paris,48.82515,2.3627,99,Hotel room,2
41106,"STYLE&COMFORT@LE MARAIS, what else?",Paris,48.85768,2.35545,120,Entire place,3
41198,"Modern 2bed,Top end of Copacabana",Rio de Janeiro,-22.97962,-43.1923,484,Entire place,5
41745,Charmant loft en duplex au calme da,Paris,48.8693,2.37163,79,Entire place,2
41753,Ã–rÃ¼cÃ¼ Palace / Princess Apartment,Istanbul,41.02725,28.97718,529,Entire place,5
42300,Beautiful Lower East Side Loft,New York,40.71824,-73.99315,450,Entire place,4
42348,tres beau studio Ã  tres bon PRIX,Paris,48.8783,2.33966,54,Entire place,2
42507,"Calm, Renovated, Equipped, on the Canal & Metro",Paris,48.88868,2.37544,78,Entire place,4
42729,House On Henry (2nd FLR Suite),New York,40.67854,-74.00284,125,Entire place,2
42829,*COLOSEUM Front* Opera Theater Apt*,Rome,41.90071,12.49646,78,Entire place,7
42882,New York room with a view,New York,40.64633,-74.08156,70,Private room,2
43027,Montmartre by foot ! Beautiful & cosy 70m2,Paris,48.88747,2.32604,150,Entire place,4
43355,STUDIO REPUBLIQUE  CANAL  ST MARTIN,Paris,48.86965,2.36719,60,Entire place,2
43726,"Apartment in Tribeca, NYC Panoramic VIEWS~",New York,40.71915,-74.01017,250,Entire place,6
43912,Beautiful countryside villa - Rome,Rome,42.05602,12.48512,65,Entire place,4
44123,Le Marais - L'Ã®le St-Louis,Paris,48.85329,2.35978,162,Entire place,6
44198,Paris's Heart Peaceful Duplex 43m2,Paris,48.87135,2.35705,89,Entire place,4
44229,BROOKLYN VICTORIAN STYLE SUITE.....,New York,40.69098,-73.97113,110,Private room,2
44288,CO-VID IMMUNE! Entire studio in West Village,New York,40.73756,-74.00405,170,Entire place,2
44334,Purple House on Jarvis B&B,Cape Town,-33.91405,18.41575,1614,Private room,2
44421,Beautiful Studio With A View,Istanbul,41.03089,28.98054,834,Private room,2
44429,"Cozy, central, lovely&check out the bathroom!*",Istanbul,41.03082,28.97958,314,Entire place,3
44442,In the very heart of Old Rome,Rome,41.89431,12.47246,89,Entire place,6
44545,Sunny Darlinghurst Warehouse Apartment,Sydney,-33.87888,151.21439,130,Entire place,2
44616,CONDESA HAUS  B&B,Mexico City,19.41006,-99.17645,7293,Entire place,14
45175,Appartement XIX century near Buttes,Paris,48.87564,2.38717,63,Private room,2
45542,Clean and Cozy Harlem Apartment,New York,40.82374,-73.9373,100,Entire place,4
45556,"Fort Greene, Brooklyn: Center Bedroom",New York,40.68834,-73.97578,65,Private room,2
45630,room in anice 40m2 flat/great view!,Paris,48.89078,2.3601,36,Private room,2
45661,"Very Heart of Paris, Charming",Paris,48.86843,2.3475,50,Entire place,2
45859,"Condo near Sathon, BTS & Riverside",Bangkok,13.71843,100.50781,1500,Entire place,2
45910,Beautiful Queens Brownstone! - 5BR,New York,40.70382,-73.89797,395,Entire place,16
45935,Room in Beautiful Townhouse.,New York,40.8064,-73.92395,60,Private room,1
45936,Couldn't Be Closer To Columbia Uni,New York,40.8063,-73.95985,75,Private room,2
45967,Palais Royal central 2 beds 450ft2,Paris,48.86603,2.34019,90,Entire place,4
46544,Park Slope haven 15 mins from Soho,New York,40.67994,-73.97863,150,Entire place,2
46669,Sotto il cielo di Roma B&B (Sole),Rome,41.85056,12.47259,50,Private room,3
46911,Large Room in private Brownstone in Park Slope,New York,40.67868,-73.97307,100,Private room,2
